stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600115.SH,2026-03-16,G56航空运输业,0.15848799913021785,0.0,100000000.0,0.03105590062111807,1.6335,0.760363,-0.11814345991561193
600009.SH,2026-03-17,G56航空运输业,0.5730166461335702,0.0,0.03224758405131235,0.003061224489795844,0.451,5.691987,-0.04602795772246837
600010.SH,2026-03-17,C31黑色金属冶炼和压延加工业,0.41363883042793415,0.0,0.008051053857991744,0.08250825082508251,2.576,1.898867,-0.06181818181818177
600015.SH,2026-03-17,J66货币金融服务,2.6706120508698183,0.0,0.2354114356283908,0.049132947976878505,0.5226,1.257071,-0.008287292817679592
600021.SH,2026-03-17,D44电力、热力生产和供应业,0.3662338271141946,0.0,0.04570539118398765,0.0528022232515053,1.2779,1.363219,-0.053580126643935744
600026.SH,2026-03-17,G55水上运输业,0.29485374075043813,0.0,0.026026924176360416,0.0017196904557180703,2.9987,5.566783,0.01808681672025725
600027.SH,2026-03-17,D44电力、热力生产和供应业,0.8016012787143598,0.0,0.10841698516866485,0.01553398058252431,1.2145,0.591497,0.03824091778202665
600029.SH,2026-03-17,G56航空运输业,0.33232031025424164,0.0,100000000.0,0.04945904173106641,0.953,0.628815,-0.054187192118226646
600039.SH,2026-03-17,E48土木工程建筑业,0.5801406260877637,0.0,0.09023667184053663,0.014985014985015033,0.188,0.789185,0.023760330578512345
600048.SH,2026-03-17,K70房地产业,2.4787939180312426,0.0,0.013181420276680914,0.023622047244094446,1.5436,0.252409,-0.055031446540880546
600066.SH,2026-03-17,C36汽车制造业,0.19433256286949907,0.0,0.07209396785445324,0.042460715479772704,0.6177,1.747228,0.037560192616372445
600085.SH,2026-03-17,C27医药制造业,0.33010730468045946,0.0,0.03270692378756905,0.004326123128119752,0.4328,2.288629,-0.04856952761144373
600115.SH,2026-03-17,G56航空运输业,0.156481813135991,0.0,100000000.0,0.024691358024691357,2.2086,0.770111,-0.0641025641025641
600009.SH,2026-03-18,G56航空运输业,0.5761427359059643,0.0,0.03242349967064209,0.0,0.3327,5.661104,-0.05123796423658866
600010.SH,2026-03-18,C31黑色金属冶炼和压延加工业,0.4181512779330281,0.0,0.008138883536442564,0.07094594594594594,2.196,1.878376,-0.04214559386973171
600015.SH,2026-03-18,J66货币金融服务,2.677992790843407,0.0,0.2360617905900577,0.04022988505747138,0.4533,1.253608,0.0028050490883591017
600021.SH,2026-03-18,D44电力、热力生产和供应业,0.36480679649654146,0.0,0.04552728978593432,0.033882352941176364,1.1398,1.368552,-0.043912175648702534
600026.SH,2026-03-18,G55水上运输业,0.27518106225944017,0.0,0.024290400875659236,0.0931458699472758,4.0691,5.964753,0.0071639275179098405
600027.SH,2026-03-18,D44电力、热力生产和供应业,0.8016012787143598,0.0,0.10841698516866485,0.009469696969696906,1.1095,0.591497,0.021072796934865856
600029.SH,2026-03-18,G56航空运输业,0.3355944569192362,0.0,100000000.0,0.04245283018867929,0.9245,0.622681,-0.0206540447504302
600039.SH,2026-03-18,E48土木工程建筑业,0.5909281886337326,0.0,0.09191462858999007,0.024193548387096753,0.2928,0.774778,0.03661087866108792
600048.SH,2026-03-18,K70房地产业,2.533357991351116,0.0,0.013471577403298761,0.004694835680751019,1.1606,0.246972,-0.05769230769230771
600066.SH,2026-03-18,C36汽车制造业,0.19451971817205152,0.0,0.07216340103222528,0.010707332900713684,0.6235,1.745547,0.051108968177435044
600085.SH,2026-03-18,C27医药制造业,0.3314250980935434,0.0,0.03283749051037571,0.005294506949040323,0.3327,2.279529,-0.050904219691895514
