stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600104.SH,2026-03-16,C36汽车制造业,1.756028005134626,0.0,0.016993283523640268,0.04946236559139794,0.6045,0.252652,-0.04849726775956287
600111.SH,2026-03-16,C32有色金属冶炼和压延加工业,0.13320827740250785,0.0,0.011936423125000694,0.07943578322197475,2.4902,4.300124,-0.08830645161290329
600118.SH,2026-03-16,C39计算机、通信和其他电子设备制造业,0.06332040288492821,0.0,0.0005729483421157605,0.07673887014259295,3.328,15.232555,-0.08335298278707848
600000.SH,2026-03-17,J66货币金融服务,2.0277024711610014,0.0,0.14467713994127845,0.04216867469879526,0.229,1.987277,-0.032755298651252596
600011.SH,2026-03-17,D44电力、热力生产和供应业,0.5685927556734185,0.0,0.12386155745999582,0.003989361702127603,0.8778,0.502194,0.004005340453938411
600016.SH,2026-03-17,J66货币金融服务,3.2740833385172987,0.0,0.17684854478406437,0.005076142131979711,0.6361,1.199024,-0.028061224489795866
600018.SH,2026-03-17,G55水上运输业,1.158954020817132,0.0,0.11090604583236706,0.015655577299412915,0.1923,3.063463,-0.021194605009633993
600019.SH,2026-03-17,C31黑色金属冶炼和压延加工业,1.3709052772998649,0.0,0.0633550315869181,0.02285714285714291,0.8602,0.477995,-0.06578947368421051
600028.SH,2026-03-17,B07石油和天然气开采业,1.099476209533778,0.0,0.04769878408644546,0.047256097560975596,0.3338,0.26787,-0.04959999999999998
600030.SH,2026-03-17,J67资本市场服务,0.7298508257897168,0.0,0.07825773857517232,0.008419441255262061,1.8164,5.131637,-0.059822462369741425
600031.SH,2026-03-17,C35专用设备制造业,0.38458801969859835,0.0,0.043182753775435775,0.058930190389845705,0.6504,2.216365,-0.07851637764932573
600036.SH,2026-03-17,J66货币金融服务,1.0770964065909683,0.0,0.14842657441262408,0.022947475777664428,0.3181,2.997702,-0.021684945164506364
600050.SH,2026-03-17,I63电信、广播电视和卫星传输服务,1.104263450757028,0.0,0.060781982080985425,0.0040322580645162365,0.6368,0.396729,-0.08835341365461857
600089.SH,2026-03-17,C38电气机械和器材制造业,0.4763290652661322,0.0,0.03682326163733823,0.10263653483992463,3.7907,1.466806,-0.0027981811822315183
600104.SH,2026-03-17,C36汽车制造业,1.7572283588541466,0.0,0.01700489892432621,0.04128113879003559,0.4598,0.252479,-0.03759398496240607
600111.SH,2026-03-17,C32有色金属冶炼和压延加工业,0.134839399533186,0.0,0.01208258344289518,0.09208819714656291,1.9693,4.248106,-0.07061224489795925
600118.SH,2026-03-17,C39计算机、通信和其他电子设备制造业,0.06528304902130265,0.0,0.0005907071641896418,0.13107308829742303,2.4981,14.774609,-0.047526437340464245
600000.SH,2026-03-18,J66货币金融服务,2.029657353245625,0.0,0.1448166570435998,0.029791459781529195,0.1958,1.985362,-0.026036644165863043
600011.SH,2026-03-18,D44电力、热力生产和供应业,0.5685927556734185,0.0,0.12386155745999582,0.02853437094682232,0.7754,0.502194,0.025367156208277564
600016.SH,2026-03-18,J66货币金融服务,3.282455276546857,0.0,0.17730084638105037,0.015113350125944613,0.7972,1.195965,-0.007672634271099765
600018.SH,2026-03-18,G55水上运输业,1.163437352388886,0.0,0.11133508018074137,0.003883495145631022,0.2233,3.051658,-0.003868471953578201
600019.SH,2026-03-18,C31黑色金属冶炼和压延加工业,1.3953871292281974,0.0,0.06448637377127664,0.045454545454545525,0.809,0.469609,-0.044642857142857095
600028.SH,2026-03-18,B07石油和天然气开采业,1.1228309712712468,0.0,0.04871199398893994,0.05990783410138245,0.3312,0.262298,-0.0326797385620915
600030.SH,2026-03-18,J67资本市场服务,0.728164530231935,0.0,0.07807693388757546,0.004980842911877503,0.706,5.14352,-0.05044281863688871
600031.SH,2026-03-18,C35专用设备制造业,0.38570276973158946,0.0,0.04330792139993375,0.06966292134831464,0.7537,2.20996,-0.046859903381642476
600036.SH,2026-03-18,J66货币金融服务,1.0824924171406178,0.0,0.14917019603350481,0.010632911392405076,0.3422,2.982758,-0.016533066132264573
600050.SH,2026-03-18,I63电信、广播电视和卫星传输服务,1.104263450757028,0.0,0.060781982080985425,0.011904761904761862,0.5514,0.396729,-0.08634538152610449
600089.SH,2026-03-18,C38电气机械和器材制造业,0.4678202802898427,0.0,0.03616547716603994,0.06217783505154639,3.5378,1.493485,-0.0010305736860185544
600104.SH,2026-03-18,C36汽车制造业,1.78529346654003,0.0,0.0172765051261032,0.007697690692792358,0.5455,0.24851,0.00694444444444442
600111.SH,2026-03-18,C32有色金属冶炼和压延加工业,0.1348118962870512,0.0,0.012080118048846393,0.06433753340969839,2.2953,4.248973,-0.024280759028769583
600118.SH,2026-03-18,C39计算机、通信和其他电子设备制造业,0.06297146737624595,0.0,0.0005697910469850717,0.08388829215896876,3.2176,15.316961,-0.06624457732442257
600000.SH,2026-03-19,J66货币金融服务,2.0394885778442196,0.0,0.14551827716837148,0.013752455795677854,0.2278,1.97579,-0.025193798449612337
600011.SH,2026-03-19,D44电力、热力生产和供应业,0.5693528735239527,0.0,0.12402714656573172,0.050761421319796884,1.008,0.501523,0.006684491978609541
600016.SH,2026-03-19,J66货币金融服务,3.3249765589152593,0.0,0.17959747536236934,0.03258145363408527,0.5724,1.180671,-0.005181347150259086
