stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600109.SH,2026-03-18,J67资本市场服务,1.068613538051191,0.0,0.0757910731151935,0.0,0.6705,3.833618,-0.049255441008018264
600004.SH,2026-03-19,G56航空运输业,0.816034756552351,0.0,0.057975514737056984,0.01199563794983638,0.3635,2.985867,-0.006637168141592764
600007.SH,2026-03-19,K70房地产业,0.46319820760821584,0.0,0.057823144789212376,0.02212166918049263,0.1775,5.413782,-0.006903353057199246
600008.SH,2026-03-19,D46水的生产和供应业,0.8836951181146895,0.0,0.0721750261706645,0.015290519877675823,1.3604,1.204249,0.006269592476489061
600023.SH,2026-03-19,D44电力、热力生产和供应业,1.0253381565240216,0.0,0.09954152170517812,0.03362831858407089,0.4108,0.909228,0.05156537753222845
600038.SH,2026-03-19,C37铁路、船舶、航空航天和其他运输设备制造业,0.6115658102910626,0.0,0.02025060898137594,0.04997239094422978,1.4945,1.025431,-0.010676156583629859
600060.SH,2026-03-19,C39计算机、通信和其他电子设备制造业,0.7006584087066616,0.0,0.08792012632363749,0.006303466906798727,0.5382,0.480414,-0.029090909090909167
600061.SH,2026-03-19,J67资本市场服务,1.1560733736648798,0.0,0.07468143327710568,0.009549795361528002,0.4021,2.965395,-0.040446304044630454
600062.SH,2026-03-19,C27医药制造业,0.6014390029584784,0.0,0.0839671100829805,0.0060340098738342896,0.4404,1.719174,-0.00857908847184985
600095.SH,2026-03-19,J67资本市场服务,0.43440524274999365,0.0,0.014406245372443869,0.03339882121807469,0.6225,11.52002,-0.02083333333333326
600096.SH,2026-03-19,C26化学原料和化学制品制造业,0.35945388889567853,0.0,0.08367446016166909,0.12520710059171591,3.6936,1.285546,-0.06530502553077133
600098.SH,2026-03-19,D44电力、热力生产和供应业,1.028132797744688,0.0,0.0861254115179819,0.052173913043478404,0.8368,0.532007,0.04308093994778073
600109.SH,2026-03-19,J67资本市场服务,1.0796302914030118,0.0,0.07657242235020366,0.0146726862302482,0.6764,3.7945,-0.03352601156069379
600004.SH,2026-03-20,G56航空运输业,0.8178400353961167,0.0,0.058103780789774476,0.017391304347826098,0.4596,2.979276,0.03218390804597715
600007.SH,2026-03-20,K70房地产业,0.4643400752416658,0.0,0.05796570853021628,0.010463378176382765,0.1638,5.400467,0.05641025641025643
600008.SH,2026-03-20,D46水的生产和供应业,0.8920057552211326,0.0,0.07285378929314486,0.012383900928792602,1.6632,1.193029,0.016129032258064502
600023.SH,2026-03-20,D44电力、热力生产和供应业,1.031003300241564,0.0,0.10009147359772096,0.02513464991023351,0.5335,0.904233,0.04761904761904767
600038.SH,2026-03-20,C37铁路、船舶、航空航天和其他运输设备制造业,0.6240798722383685,0.0,0.020664989441016995,0.057046979865771785,1.5051,1.004869,0.05978934324659235
600060.SH,2026-03-20,C39计算机、通信和其他电子设备制造业,0.711805580271027,0.0,0.0893188579619366,0.014336917562724039,0.6483,0.472891,-0.002823529411764669
600061.SH,2026-03-20,J67资本市场服务,1.170584613367608,0.0,0.07561885525908343,0.017808219178082174,0.4566,2.928634,0.013254786450662692
600062.SH,2026-03-20,C27医药制造业,0.6006334280131828,0.0,0.08502770160004279,0.023600439077936297,2.8572,1.760742,0.053672316384180796
600095.SH,2026-03-20,J67资本市场服务,0.4452653157910672,0.0,0.014766401363163296,0.041916167664670656,0.7414,11.239044,0.022850924918389692
600096.SH,2026-03-20,C26化学原料和化学制品制造业,0.35703880583372843,0.0,0.083112282366333,0.1372594481799212,3.3626,1.294241,-0.046606704824202816
600098.SH,2026-03-20,D44电力、热力生产和供应业,1.024105392734177,0.0,0.0857881100596253,0.026683608640406642,0.9724,0.534099,-0.0013568521031207537
600109.SH,2026-03-20,J67资本市场服务,1.0896154202374273,0.0,0.07728060673313468,0.019274376417233507,0.7884,3.759728,0.01941747572815533
600004.SH,2026-03-23,G56航空运输业,0.8498017837339441,0.0,0.06037450061231819,0.05434782608695654,1.0206,2.867223,0.014705882352941346
600007.SH,2026-03-23,K70房地产业,0.4829137858847198,0.0,0.060284335892986145,0.03751233958539002,0.3549,5.192757,0.03742514970059885
600008.SH,2026-03-23,D46水的生产和供应业,0.9179027757379938,0.0,0.07496889727874148,0.04320987654320996,2.1172,1.15937,-0.006349206349206327
600023.SH,2026-03-23,D44电力、热力生产和供应业,1.0663515953153042,0.0,0.10352318380996788,0.04197080291970812,0.7625,0.874258,0.011173184357541777
